ContentSea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82feb7b59d7964d5bfb18c4efe6fb54e,594481aa-e8aa-458a-a3f4-9cf6b3d23276,2025/3/11 16:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS,N,EYE_OPENING_L,LX,LY,LP,EYE_OPENING_R,RX,RY,RP,CamPos_X,CamPos_Y,CamPos_Z,CamRot_X,CamRot_Y,CamRot_Z,CamRot_W,LControllerPos_X,LControllerPos_Y,LControllerPos_Z,LControllerRot_X,LControllerRot_Y,LControllerRot_Z,LControllerRot_W,RControllerPos_X,RControllerPos_Y,RControllerPos_Z,RControllerRot_X,RControllerRot_Y,RControllerRot_Z,RControllerRot_W
1.580730053,58,1,2115.706,1255.096,0,1,2115.706,1255.096,0,96.90714,16.50183,-158.2585,-0.00853009,-0.5513173,-0.01883416,0.8340396,96.61979,15.90837,-158.2188,-0.04328195,0.5257605,-0.1950024,-0.8268474,96.73412,15.90106,-158.0123,0.1512051,-0.5289346,-0.03626619,0.8342962
1.603656773,59,1,2116.179,1255.751,0,1,2116.179,1255.751,0,96.88826,16.50116,-158.2478,-0.007523295,-0.5504007,-0.01933345,0.8346429,96.60078,15.90792,-158.2105,-0.04230568,0.527512,-0.1964953,-0.8254278,96.71458,15.89825,-158.0033,0.1534839,-0.5288771,-0.02361165,0.8343706
1.628878647,60,1,2115.32,1253.602,0,1,2115.32,1253.602,0,96.86729,16.50043,-158.2358,-0.005903287,-0.5490763,-0.01993815,0.8355135,96.57973,15.9071,-158.2,-0.04164978,0.528689,-0.1978971,-0.8243725,96.69254,15.89882,-157.9937,0.1525756,-0.5312101,-0.02673604,0.8329596
1.650535626,61,1,2115.049,1252.499,0,1,2115.049,1252.499,0,96.84912,16.49976,-158.2254,-0.004803696,-0.5481289,-0.02020582,0.8361361,96.56161,15.90669,-158.1912,-0.04187254,0.529108,-0.1986058,-0.8239219,96.67437,15.90236,-157.9856,0.1487839,-0.534839,-0.03474906,0.8310254
1.674095627,62,1,2115.832,1252.489,0,1,2115.832,1252.489,0,96.82915,16.49913,-158.2142,-0.003940459,-0.5472584,-0.02008394,0.8367134,96.54152,15.90648,-158.1796,-0.04170365,0.5291754,-0.1982882,-0.8239636,96.65383,15.90343,-157.9741,0.145545,-0.5346112,-0.03698889,0.8316486
1.698314533,63,1,2115.519,1251.24,0,1,2115.519,1251.24,0,96.80858,16.49851,-158.2027,-0.003442673,-0.546343,-0.01989457,0.8373182,96.52064,15.90647,-158.1684,-0.04163545,0.5293608,-0.1983126,-0.823842,96.63213,15.90164,-157.9622,0.1446725,-0.5343621,-0.0325673,0.8321457
1.722326616,64,1,2117.301,1249.759,0,1,2117.301,1249.759,0,96.78801,16.49787,-158.1913,-0.003269378,-0.5456372,-0.01981588,0.8377809,96.4999,15.90623,-158.1569,-0.04104444,0.529797,-0.1979465,-0.8236794,96.6112,15.89917,-157.951,0.1450352,-0.5350512,-0.02944311,0.8317561
1.742890887,65,1,2115.976,1248.407,0,1,2115.976,1248.407,0,96.7703,16.4973,-158.1815,-0.003448505,-0.5452099,-0.01968913,0.8380612,96.48184,15.90625,-158.1465,-0.0404636,0.5301461,-0.1979406,-0.8234849,96.59275,15.89738,-157.9408,0.1463668,-0.5367276,-0.02747666,0.8305091
1.767715208,66,1,2117.747,1254.315,0,1,2117.747,1254.315,0,96.74872,16.49652,-158.1699,-0.00396768,-0.5448228,-0.01907827,0.8383248,96.45964,15.90543,-158.1343,-0.03993617,0.5310115,-0.1985685,-0.8228016,96.57101,15.89708,-157.9276,0.1477738,-0.5370061,-0.0254405,0.8301446
1.791053439,67,1,2116.491,1254.182,0,1,2116.491,1254.182,0,96.72837,16.49602,-158.1588,-0.004723924,-0.5444188,-0.01876052,0.8385906,96.43857,15.90444,-158.1229,-0.03987645,0.5314548,-0.1994127,-0.822314,96.55042,15.89717,-157.916,0.148303,-0.5367137,-0.02591696,0.8302247
1.813653959,68,1,2115.738,1251.479,0,1,2115.738,1251.479,0,96.70852,16.49533,-158.1481,-0.005815992,-0.5435864,-0.01826678,0.8391343,96.41894,15.90421,-158.1106,-0.03958048,0.5316996,-0.1997502,-0.8220881,96.53023,15.89668,-157.9035,0.1485619,-0.536246,-0.02612938,0.8304739
1.837611511,69,1,2115.613,1252.491,0,1,2115.613,1252.491,0,96.68727,16.49465,-158.1366,-0.007477439,-0.5429463,-0.0170384,0.8395612,96.39764,15.90363,-158.0985,-0.03935582,0.5314865,-0.2003202,-0.822098,96.509,15.89675,-157.8914,0.1489819,-0.5360163,-0.02697023,0.8305201
