ContentSea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a592cac2cdc7fadc129ef59c51b14c20,6b57334d-60ef-4824-a511-454900564f17,2025/3/11 16:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TS,N,EYE_OPENING_L,LX,LY,LP,EYE_OPENING_R,RX,RY,RP,CamPos_X,CamPos_Y,CamPos_Z,CamRot_X,CamRot_Y,CamRot_Z,CamRot_W,LControllerPos_X,LControllerPos_Y,LControllerPos_Z,LControllerRot_X,LControllerRot_Y,LControllerRot_Z,LControllerRot_W,RControllerPos_X,RControllerPos_Y,RControllerPos_Z,RControllerRot_X,RControllerRot_Y,RControllerRot_Z,RControllerRot_W
0.648997549,19,1,2172.001,1245.217,0,1,2172.001,1245.217,0,97.52153,16.51624,-158.5831,-0.03345232,0.496112,0.005934096,-0.8675936,97.21634,16.04667,-158.4896,0.05547713,0.545845,0.03243909,-0.835418,97.31824,16.08451,-158.3529,-0.2002684,-0.4312347,-0.2224718,0.8511378
0.676144945,20,1,2175.003,1248.6,0,1,2175.003,1248.6,0,97.5085,16.51575,-158.576,-0.03353888,0.4960423,0.005760871,-0.8676314,97.20336,16.04621,-158.4826,0.05524839,0.5462568,0.03265806,-0.8351554,97.30518,16.08403,-158.346,-0.1995855,-0.4309196,-0.2217777,0.8516387
0.703670049,21,1,2173.21,1241.543,0,1,2173.21,1241.543,0,97.49502,16.51528,-158.5686,-0.03370253,0.4960077,0.005498507,-0.8676465,97.18986,16.04575,-158.4754,0.0554304,0.5458559,0.03262696,-0.8354067,97.2915,16.08336,-158.3386,-0.1981409,-0.4321256,-0.2216012,0.8514109
0.731641924,22,1,2172.488,1255.273,0,1,2172.488,1255.273,0,97.48097,16.5148,-158.561,-0.03385241,0.4959998,0.005536192,-0.8676449,97.17577,16.04531,-158.4677,0.05577897,0.5457246,0.03230113,-0.835482,97.27735,16.08267,-158.3309,-0.1983571,-0.4319654,-0.221242,0.8515353
0.758704789,23,1,2168.679,1243.512,0,1,2168.679,1243.512,0,97.4671,16.51431,-158.5533,-0.0340475,0.496151,0.005642175,-0.8675501,97.16187,16.04487,-158.46,0.05586505,0.5456578,0.03222821,-0.8355227,97.26333,16.08215,-158.3233,-0.198572,-0.4321752,-0.2205483,0.8515587
0.787408071,24,1,2169.236,1246.622,0,1,2169.236,1246.622,0,97.45198,16.51384,-158.5451,-0.03414905,0.4962084,0.005591554,-0.8675135,97.14711,16.04468,-158.4519,0.05622584,0.5453682,0.03219678,-0.8356887,97.24836,16.08169,-158.3154,-0.197075,-0.4332682,-0.219658,0.8515812
0.816789582,25,1,2168.991,1246.402,0,1,2168.991,1246.402,0,97.43632,16.51331,-158.5365,-0.03419152,0.4961253,0.005634383,-0.8675591,97.13145,16.04423,-158.4433,0.05617483,0.5454443,0.03215209,-0.8356442,97.23268,16.08101,-158.3068,-0.1963895,-0.4332809,-0.2185833,0.8520095
0.843127342,26,1,2170.092,1248.64,0,1,2170.092,1248.64,0,97.42196,16.51282,-158.5286,-0.03423397,0.4960303,0.005504687,-0.8676126,97.11722,16.04383,-158.4354,0.05619187,0.5451448,0.03211113,-0.83584,97.21844,16.0806,-158.299,-0.1960987,-0.4331608,-0.2184603,0.8521691
0.870198384,27,1,2170.916,1250.433,0,1,2170.916,1250.433,0,97.40687,16.51227,-158.5204,-0.03430941,0.4959803,0.005135509,-0.8676405,97.1023,16.04339,-158.4272,0.05621988,0.5453206,0.03202902,-0.8357266,97.20319,16.07997,-158.2906,-0.1950505,-0.4337066,-0.2185895,0.852099
0.898017915,28,1,2171.178,1249.96,0,1,2171.178,1249.96,0,97.39108,16.51175,-158.5119,-0.03450281,0.4960939,0.004923546,-0.8675691,97.08668,16.04291,-158.4187,0.05633046,0.5453686,0.03190112,-0.8356927,97.18708,16.07898,-158.2818,-0.1942527,-0.4335572,-0.2180238,0.8525019
0.925680831,29,1,2171.859,1248.676,0,1,2171.859,1248.676,0,97.37507,16.51118,-158.5032,-0.03463279,0.4962778,0.004841247,-0.8674593,97.07047,16.04236,-158.4101,0.05604029,0.5452226,0.03223822,-0.8357946,97.17074,16.07812,-158.2731,-0.1935097,-0.4342873,-0.2175122,0.8524301
0.953751508,30,1,2175.193,1220.952,0,1,2175.193,1220.952,0,97.35855,16.51058,-158.4942,-0.03482971,0.4965227,0.004647838,-0.8673123,97.05405,16.04199,-158.4013,0.05566108,0.5453421,0.03251137,-0.8357314,97.15424,16.07764,-158.2643,-0.1922012,-0.4351881,-0.2169726,0.8524042
0.982208017,31,1,2185.675,1201.059,0,1,2185.675,1201.059,0,97.34149,16.50998,-158.485,-0.03493889,0.4968298,0.00460919,-0.8671322,97.03716,16.04154,-158.392,0.05517006,0.5457623,0.03282628,-0.8354772,97.13712,16.07699,-158.2552,-0.1918626,-0.4352175,-0.2156415,0.8528032
1.0104551,32,1,2185.148,1202.958,0,1,2185.148,1202.958,0,97.32428,16.50941,-158.4757,-0.03496563,0.4970601,0.004299094,-0.8670007,97.02,16.04101,-158.3826,0.05493531,0.5453622,0.03301746,-0.8357464,97.11972,16.0763,-158.2459,-0.1911363,-0.4359293,-0.2151497,0.8527269
1.038079787,33,1,2181.737,1198.759,0,1,2181.737,1198.759,0,97.30712,16.50885,-158.4667,-0.03484799,0.497627,0.003862126,-0.8666822,97.00275,16.04026,-158.3732,0.05504512,0.5455939,0.03278827,-0.835597,97.10213,16.07518,-158.2369,-0.1870856,-0.4388147,-0.2132846,0.8526138
